Game_ID,Result,Home,Away,Date,Won,Won_Points,Lost,Lost_Points,Home_Won
401160830,"LAL 122, ATL 101",Los Angeles Lakers,Atlanta Hawks,20191117,Los Angeles Lakers,122,Atlanta Hawks,101,Yes
401160831,"NY 123, CLE 105",New York Knicks,Cleveland Cavaliers,20191118,New York Knicks,123,Cleveland Cavaliers,105,Yes
401160832,"IND 115, BKN 86",Brooklyn Nets,Indiana Pacers,20191118,Indiana Pacers,115,Brooklyn Nets,86,No
401160833,"TOR 132, CHA 96",Toronto Raptors,Charlotte Hornets,20191118,Toronto Raptors,132,Charlotte Hornets,96,Yes
401160834,"MIL 115, CHI 101",Chicago Bulls,Milwaukee Bucks,20191118,Milwaukee Bucks,115,Chicago Bulls,101,No
401160835,"HOU 132, POR 108",Houston Rockets,Portland Trail Blazers,20191118,Houston Rockets,132,Portland Trail Blazers,108,Yes
401160836,"DAL 117, SA 110",Dallas Mavericks,San Antonio Spurs,20191118,Dallas Mavericks,117,San Antonio Spurs,110,Yes
401160837,"BOS 99, PHX 85",Phoenix Suns,Boston Celtics,20191118,Boston Celtics,99,Phoenix Suns,85,No
401160838,"MIN 112, UTAH 102",Utah Jazz,Minnesota Timberwolves,20191118,Minnesota Timberwolves,112,Utah Jazz,102,No
401160839,"LAC 90, OKC 88",LA Clippers,Oklahoma City Thunder,20191118,LA Clippers,90,Oklahoma City Thunder,88,Yes
401160840,"GS 114, MEM 95",Memphis Grizzlies,Golden State Warriors,20191119,Golden State Warriors,114,Memphis Grizzlies,95,No
401160841,"NO 115, POR 104",New Orleans Pelicans,Portland Trail Blazers,20191119,New Orleans Pelicans,115,Portland Trail Blazers,104,Yes
401160842,"SAC 120, PHX 116",Sacramento Kings,Phoenix Suns,20191119,Sacramento Kings,120,Phoenix Suns,116,Yes
401160843,"LAL 112, OKC 107",Los Angeles Lakers,Oklahoma City Thunder,20191119,Los Angeles Lakers,112,Oklahoma City Thunder,107,Yes
401160844,"PHI 109, NY 104",Philadelphia 76ers,New York Knicks,20191120,Philadelphia 76ers,109,New York Knicks,104,Yes
401160845,"WSH 138, SA 132",Washington Wizards,San Antonio Spurs,20191120,Washington Wizards,138,San Antonio Spurs,132,Yes
401160846,"MIL 135, ATL 127",Atlanta Hawks,Milwaukee Bucks,20191120,Milwaukee Bucks,135,Atlanta Hawks,127,No
401160847,"BKN 101, CHA 91",Brooklyn Nets,Charlotte Hornets,20191120,Brooklyn Nets,101,Charlotte Hornets,91,Yes
401160848,"MIA 124, CLE 100",Miami Heat,Cleveland Cavaliers,20191120,Miami Heat,124,Cleveland Cavaliers,100,Yes
401160849,"TOR 113, ORL 97",Toronto Raptors,Orlando Magic,20191120,Toronto Raptors,113,Orlando Magic,97,Yes
401160850,"DAL 142, GS 94",Dallas Mavericks,Golden State Warriors,20191120,Dallas Mavericks,142,Golden State Warriors,94,Yes
401160851,"CHI 109, DET 89",Chicago Bulls,Detroit Pistons,20191120,Chicago Bulls,109,Detroit Pistons,89,Yes
401160852,"UTAH 103, MIN 95",Minnesota Timberwolves,Utah Jazz,20191120,Utah Jazz,103,Minnesota Timberwolves,95,No
401160853,"DEN 105, HOU 95",Denver Nuggets,Houston Rockets,20191120,Denver Nuggets,105,Houston Rockets,95,Yes
401160854,"LAC 107, BOS 104 (OT)",LA Clippers,Boston Celtics,20191120,LA Clippers,107,Boston Celtics,104,Yes
401160855,"MIL 137, POR 129",Milwaukee Bucks,Portland Trail Blazers,20191121,Milwaukee Bucks,137,Portland Trail Blazers,129,Yes
401160856,"NO 124, PHX 121",Phoenix Suns,New Orleans Pelicans,20191121,New Orleans Pelicans,124,Phoenix Suns,121,No
401160857,"DET 128, ATL 103",Detroit Pistons,Atlanta Hawks,20191122,Detroit Pistons,128,Atlanta Hawks,103,Yes
401160858,"WSH 125, CHA 118",Washington Wizards,Charlotte Hornets,20191122,Washington Wizards,125,Charlotte Hornets,118,Yes
401160859,"BKN 116, SAC 97",Brooklyn Nets,Sacramento Kings,20191122,Brooklyn Nets,116,Sacramento Kings,97,Yes
401160860,"PHI 115, SA 104",Philadelphia 76ers,San Antonio Spurs,20191122,Philadelphia 76ers,115,San Antonio Spurs,104,Yes
401160861,"MIA 116, CHI 108",Chicago Bulls,Miami Heat,20191122,Miami Heat,116,Chicago Bulls,108,No
401160862,"LAL 130, OKC 127",Oklahoma City Thunder,Los Angeles Lakers,20191122,Los Angeles Lakers,130,Oklahoma City Thunder,127,No
401160863,"DAL 143, CLE 101",Dallas Mavericks,Cleveland Cavaliers,20191122,Dallas Mavericks,143,Cleveland Cavaliers,101,Yes
401160864,"DEN 96, BOS 92",Denver Nuggets,Boston Celtics,20191122,Denver Nuggets,96,Boston Celtics,92,Yes
401160865,"UTAH 113, GS 109",Utah Jazz,Golden State Warriors,20191122,Utah Jazz,113,Golden State Warriors,109,Yes
401160866,"LAC 122, HOU 119",LA Clippers,Houston Rockets,20191122,LA Clippers,122,Houston Rockets,119,Yes
401160867,"PHX 100, MIN 98",Minnesota Timberwolves,Phoenix Suns,20191123,Phoenix Suns,100,Minnesota Timberwolves,98,No
401160868,"CHI 116, CHA 115",Charlotte Hornets,Chicago Bulls,20191123,Chicago Bulls,116,Charlotte Hornets,115,No
401160869,"IND 111, ORL 106",Indiana Pacers,Orlando Magic,20191123,Indiana Pacers,111,Orlando Magic,106,Yes
401160870,"TOR 119, ATL 116",Atlanta Hawks,Toronto Raptors,20191123,Toronto Raptors,119,Atlanta Hawks,116,No
401160871,"SA 111, NY 104",New York Knicks,San Antonio Spurs,20191123,San Antonio Spurs,111,New York Knicks,104,No
401160872,"PHI 113, MIA 86",Philadelphia 76ers,Miami Heat,20191123,Philadelphia 76ers,113,Miami Heat,86,Yes
401160873,"CLE 110, POR 104",Cleveland Cavaliers,Portland Trail Blazers,20191123,Cleveland Cavaliers,110,Portland Trail Blazers,104,Yes
401160874,"LAL 109, MEM 108",Memphis Grizzlies,Los Angeles Lakers,20191123,Los Angeles Lakers,109,Memphis Grizzlies,108,No
401160875,"MIL 104, DET 90",Milwaukee Bucks,Detroit Pistons,20191123,Milwaukee Bucks,104,Detroit Pistons,90,Yes
401160876,"UTAH 128, NO 120",Utah Jazz,New Orleans Pelicans,20191123,Utah Jazz,128,New Orleans Pelicans,120,Yes
401160877,"DAL 137, HOU 123",Houston Rockets,Dallas Mavericks,20191124,Dallas Mavericks,137,Houston Rockets,123,No
401160878,"BKN 103, NY 101",New York Knicks,Brooklyn Nets,20191124,Brooklyn Nets,103,New York Knicks,101,No
401160879,"SAC 113, WSH 106",Washington Wizards,Sacramento Kings,20191124,Sacramento Kings,113,Washington Wizards,106,No
401160880,"DEN 116, PHX 104",Denver Nuggets,Phoenix Suns,20191124,Denver Nuggets,116,Phoenix Suns,104,Yes
401160881,"LAC 134, NO 109",LA Clippers,New Orleans Pelicans,20191124,LA Clippers,134,New Orleans Pelicans,109,Yes
401160882,"BKN 108, CLE 106",Cleveland Cavaliers,Brooklyn Nets,20191125,Brooklyn Nets,108,Cleveland Cavaliers,106,No
401160883,"DET 103, ORL 88",Detroit Pistons,Orlando Magic,20191125,Detroit Pistons,103,Orlando Magic,88,Yes
401160884,"IND 126, MEM 114",Indiana Pacers,Memphis Grizzlies,20191125,Indiana Pacers,126,Memphis Grizzlies,114,Yes
401160885,"MIN 125, ATL 113",Atlanta Hawks,Minnesota Timberwolves,20191125,Minnesota Timberwolves,125,Atlanta Hawks,113,No
401160886,"BOS 103, SAC 102",Boston Celtics,Sacramento Kings,20191125,Boston Celtics,103,Sacramento Kings,102,Yes
401160887,"MIA 117, CHA 100",Miami Heat,Charlotte Hornets,20191125,Miami Heat,117,Charlotte Hornets,100,Yes
401160888,"TOR 101, PHI 96",Toronto Raptors,Philadelphia 76ers,20191125,Toronto Raptors,101,Philadelphia 76ers,96,Yes
401160889,"POR 117, CHI 94",Chicago Bulls,Portland Trail Blazers,20191125,Portland Trail Blazers,117,Chicago Bulls,94,No
401160890,"MIL 122, UTAH 118",Milwaukee Bucks,Utah Jazz,20191125,Milwaukee Bucks,122,Utah Jazz,118,Yes
401160891,"LAL 114, SA 104",San Antonio Spurs,Los Angeles Lakers,20191125,Los Angeles Lakers,114,San Antonio Spurs,104,No
401160892,"OKC 100, GS 97",Golden State Warriors,Oklahoma City Thunder,20191125,Oklahoma City Thunder,100,Golden State Warriors,97,No
401160893,"LAC 114, DAL 99",Dallas Mavericks,LA Clippers,20191126,LA Clippers,114,Dallas Mavericks,99,No
401160894,"DEN 117, WSH 104",Denver Nuggets,Washington Wizards,20191126,Denver Nuggets,117,Washington Wizards,104,Yes
401160895,"BOS 121, BKN 110",Boston Celtics,Brooklyn Nets,20191127,Boston Celtics,121,Brooklyn Nets,110,Yes
401160896,"CHA 102, DET 101",Charlotte Hornets,Detroit Pistons,20191127,Charlotte Hornets,102,Detroit Pistons,101,Yes
401160897,"ORL 116, CLE 104",Cleveland Cavaliers,Orlando Magic,20191127,Orlando Magic,116,Cleveland Cavaliers,104,No
401160898,"IND 121, UTAH 102",Indiana Pacers,Utah Jazz,20191127,Indiana Pacers,121,Utah Jazz,102,Yes
401160899,"PHI 97, SAC 91",Philadelphia 76ers,Sacramento Kings,20191127,Philadelphia 76ers,97,Sacramento Kings,91,Yes
401160900,"TOR 126, NY 98",Toronto Raptors,New York Knicks,20191127,Toronto Raptors,126,New York Knicks,98,Yes
401160901,"HOU 117, MIA 108",Houston Rockets,Miami Heat,20191127,Houston Rockets,117,Miami Heat,108,Yes
401160902,"LAC 121, MEM 119",Memphis Grizzlies,LA Clippers,20191127,LA Clippers,121,Memphis Grizzlies,119,No
401160903,"MIL 111, ATL 102",Milwaukee Bucks,Atlanta Hawks,20191127,Milwaukee Bucks,111,Atlanta Hawks,102,Yes
401160904,"MIN 113, SA 101",San Antonio Spurs,Minnesota Timberwolves,20191127,Minnesota Timberwolves,113,San Antonio Spurs,101,No
401160905,"WSH 140, PHX 132",Phoenix Suns,Washington Wizards,20191127,Washington Wizards,140,Phoenix Suns,132,No
401160906,"LAL 114, NO 110",New Orleans Pelicans,Los Angeles Lakers,20191127,Los Angeles Lakers,114,New Orleans Pelicans,110,No
401160907,"POR 136, OKC 119",Portland Trail Blazers,Oklahoma City Thunder,20191127,Portland Trail Blazers,136,Oklahoma City Thunder,119,Yes
401160908,"GS 104, CHI 90",Golden State Warriors,Chicago Bulls,20191127,Golden State Warriors,104,Chicago Bulls,90,Yes
401160909,"BKN 112, BOS 107",Brooklyn Nets,Boston Celtics,20191129,Brooklyn Nets,112,Boston Celtics,107,Yes
401160910,"CHA 110, DET 107",Detroit Pistons,Charlotte Hornets,20191129,Charlotte Hornets,110,Detroit Pistons,107,No
401160911,"TOR 90, ORL 83",Orlando Magic,Toronto Raptors,20191129,Toronto Raptors,90,Orlando Magic,83,No
401160912,"MIL 119, CLE 110",Cleveland Cavaliers,Milwaukee Bucks,20191129,Milwaukee Bucks,119,Cleveland Cavaliers,110,No
401160913,"PHI 101, NY 95",New York Knicks,Philadelphia 76ers,20191129,Philadelphia 76ers,101,New York Knicks,95,No
401160914,"IND 105, ATL 104 (OT)",Indiana Pacers,Atlanta Hawks,20191129,Indiana Pacers,105,Atlanta Hawks,104,Yes
401160915,"MIA 122, GS 105",Miami Heat,Golden State Warriors,20191129,Miami Heat,122,Golden State Warriors,105,Yes
401160916,"UTAH 103, MEM 94",Memphis Grizzlies,Utah Jazz,20191129,Utah Jazz,103,Memphis Grizzlies,94,No
401160917,"OKC 109, NO 104",Oklahoma City Thunder,New Orleans Pelicans,20191129,Oklahoma City Thunder,109,New Orleans Pelicans,104,Yes
401160918,"SA 107, LAC 97",San Antonio Spurs,LA Clippers,20191129,San Antonio Spurs,107,LA Clippers,97,Yes
401160919,"DAL 120, PHX 113",Phoenix Suns,Dallas Mavericks,20191129,Dallas Mavericks,120,Phoenix Suns,113,No
401160920,"POR 107, CHI 103",Portland Trail Blazers,Chicago Bulls,20191129,Portland Trail Blazers,107,Chicago Bulls,103,Yes
401160921,"LAL 125, WSH 103",Los Angeles Lakers,Washington Wizards,20191129,Los Angeles Lakers,125,Washington Wizards,103,Yes
401160922,"SAC 100, DEN 97 (OT)",Sacramento Kings,Denver Nuggets,20191130,Sacramento Kings,100,Denver Nuggets,97,Yes
401160923,"PHI 119, IND 116",Philadelphia 76ers,Indiana Pacers,20191130,Philadelphia 76ers,119,Indiana Pacers,116,Yes
401160924,"HOU 158, ATL 111",Houston Rockets,Atlanta Hawks,20191130,Houston Rockets,158,Atlanta Hawks,111,Yes
401160925,"MIL 137, CHA 96",Milwaukee Bucks,Charlotte Hornets,20191130,Milwaukee Bucks,137,Charlotte Hornets,96,Yes
401160926,"MIA 109, BKN 106",Brooklyn Nets,Miami Heat,20191201,Miami Heat,109,Brooklyn Nets,106,No
401160927,"BOS 113, NY 104",New York Knicks,Boston Celtics,20191201,Boston Celtics,113,New York Knicks,104,No
401160928,"MEM 115, MIN 107",Minnesota Timberwolves,Memphis Grizzlies,20191201,Memphis Grizzlies,115,Minnesota Timberwolves,107,No
401160929,"DAL 114, LAL 100",Los Angeles Lakers,Dallas Mavericks,20191201,Dallas Mavericks,114,Los Angeles Lakers,100,No
401160930,"DET 132, SA 98",Detroit Pistons,San Antonio Spurs,20191201,Detroit Pistons,132,San Antonio Spurs,98,Yes
401160931,"OKC 107, NO 104",New Orleans Pelicans,Oklahoma City Thunder,20191201,Oklahoma City Thunder,107,New Orleans Pelicans,104,No
401160932,"ORL 100, GS 96",Orlando Magic,Golden State Warriors,20191201,Orlando Magic,100,Golden State Warriors,96,Yes
401160933,"TOR 130, UTAH 110",Toronto Raptors,Utah Jazz,20191201,Toronto Raptors,130,Utah Jazz,110,Yes
401160934,"LAC 150, WSH 125",LA Clippers,Washington Wizards,20191201,LA Clippers,150,Washington Wizards,125,Yes
401160935,"PHX 109, CHA 104",Charlotte Hornets,Phoenix Suns,20191202,Phoenix Suns,109,Charlotte Hornets,104,No
401160936,"PHI 103, UTAH 94",Philadelphia 76ers,Utah Jazz,20191202,Philadelphia 76ers,103,Utah Jazz,94,Yes
401160937,"ATL 104, GS 79",Atlanta Hawks,Golden State Warriors,20191202,Atlanta Hawks,104,Golden State Warriors,79,Yes
401160938,"IND 117, MEM 104",Memphis Grizzlies,Indiana Pacers,20191202,Indiana Pacers,117,Memphis Grizzlies,104,No
401160939,"MIL 132, NY 88",Milwaukee Bucks,New York Knicks,20191202,Milwaukee Bucks,132,New York Knicks,88,Yes
401160940,"CHI 113, SAC 106",Sacramento Kings,Chicago Bulls,20191202,Chicago Bulls,113,Sacramento Kings,106,No
401160941,"DET 127, CLE 94",Cleveland Cavaliers,Detroit Pistons,20191203,Detroit Pistons,127,Cleveland Cavaliers,94,No
401160942,"ORL 127, WSH 120",Washington Wizards,Orlando Magic,20191203,Orlando Magic,127,Washington Wizards,120,No
401160943,"MIA 121, TOR 110 (OT)",Toronto Raptors,Miami Heat,20191203,Miami Heat,121,Toronto Raptors,110,No
401160944,"DAL 118, NO 97",New Orleans Pelicans,Dallas Mavericks,20191203,Dallas Mavericks,118,New Orleans Pelicans,97,No
401160945,"SA 135, HOU 133 (2OT)",San Antonio Spurs,Houston Rockets,20191203,San Antonio Spurs,135,Houston Rockets,133,Yes
401160946,"LAL 105, DEN 96",Denver Nuggets,Los Angeles Lakers,20191203,Los Angeles Lakers,105,Denver Nuggets,96,No
401160947,"LAC 117, POR 97",LA Clippers,Portland Trail Blazers,20191203,LA Clippers,117,Portland Trail Blazers,97,Yes
401160948,"CHA 106, GS 91",Charlotte Hornets,Golden State Warriors,20191204,Charlotte Hornets,106,Golden State Warriors,91,Yes
401160949,"MIL 127, DET 103",Detroit Pistons,Milwaukee Bucks,20191204,Milwaukee Bucks,127,Detroit Pistons,103,No
401160950,"ORL 128, PHX 114",Orlando Magic,Phoenix Suns,20191204,Orlando Magic,128,Phoenix Suns,114,Yes
401160951,"BKN 130, ATL 118",Atlanta Hawks,Brooklyn Nets,20191204,Brooklyn Nets,130,Atlanta Hawks,118,No
401160952,"BOS 112, MIA 93",Boston Celtics,Miami Heat,20191204,Boston Celtics,112,Miami Heat,93,Yes
401160953,"CHI 106, MEM 99",Chicago Bulls,Memphis Grizzlies,20191204,Chicago Bulls,106,Memphis Grizzlies,99,Yes
401160954,"IND 107, OKC 100",Oklahoma City Thunder,Indiana Pacers,20191204,Indiana Pacers,107,Oklahoma City Thunder,100,No
401160955,"DAL 121, MIN 114",Dallas Mavericks,Minnesota Timberwolves,20191204,Dallas Mavericks,121,Minnesota Timberwolves,114,Yes
401160956,"LAL 121, UTAH 96",Utah Jazz,Los Angeles Lakers,20191204,Los Angeles Lakers,121,Utah Jazz,96,No
401160957,"POR 127, SAC 116",Portland Trail Blazers,Sacramento Kings,20191204,Portland Trail Blazers,127,Sacramento Kings,116,Yes
401160958,"WSH 119, PHI 113",Washington Wizards,Philadelphia 76ers,20191205,Washington Wizards,119,Philadelphia 76ers,113,Yes
401160959,"DEN 129, NY 92",New York Knicks,Denver Nuggets,20191205,Denver Nuggets,129,New York Knicks,92,No
401160960,"HOU 119, TOR 109",Toronto Raptors,Houston Rockets,20191205,Houston Rockets,119,Toronto Raptors,109,No
401160961,"PHX 139, NO 132 (OT)",New Orleans Pelicans,Phoenix Suns,20191205,Phoenix Suns,139,New Orleans Pelicans,132,No
401160962,"BKN 111, CHA 104",Charlotte Hornets,Brooklyn Nets,20191206,Brooklyn Nets,111,Charlotte Hornets,104,No
401160963,"ORL 93, CLE 87",Cleveland Cavaliers,Orlando Magic,20191206,Orlando Magic,93,Cleveland Cavaliers,87,No
401160964,"DET 108, IND 101",Detroit Pistons,Indiana Pacers,20191206,Detroit Pistons,108,Indiana Pacers,101,Yes
401160965,"BOS 108, DEN 95",Boston Celtics,Denver Nuggets,20191206,Boston Celtics,108,Denver Nuggets,95,Yes
401160966,"MIA 112, WSH 103",Miami Heat,Washington Wizards,20191206,Miami Heat,112,Washington Wizards,103,Yes
401160967,"GS 100, CHI 98",Chicago Bulls,Golden State Warriors,20191206,Golden State Warriors,100,Chicago Bulls,98,No
401160968,"OKC 139, MIN 127 (OT)",Oklahoma City Thunder,Minnesota Timberwolves,20191206,Oklahoma City Thunder,139,Minnesota Timberwolves,127,Yes
401160969,"MIL 119, LAC 91",Milwaukee Bucks,LA Clippers,20191206,Milwaukee Bucks,119,LA Clippers,91,Yes
401160970,"SA 105, SAC 104 (OT)",San Antonio Spurs,Sacramento Kings,20191206,San Antonio Spurs,105,Sacramento Kings,104,Yes
401160971,"LAL 136, POR 113",Portland Trail Blazers,Los Angeles Lakers,20191206,Los Angeles Lakers,136,Portland Trail Blazers,113,No
401160972,"DAL 130, NO 84",Dallas Mavericks,New Orleans Pelicans,20191207,Dallas Mavericks,130,New Orleans Pelicans,84,Yes
401160973,"IND 104, NY 103",New York Knicks,Indiana Pacers,20191207,Indiana Pacers,104,New York Knicks,103,No
401160974,"PHI 141, CLE 94",Philadelphia 76ers,Cleveland Cavaliers,20191207,Philadelphia 76ers,141,Cleveland Cavaliers,94,Yes
401160975,"HOU 115, PHX 109",Houston Rockets,Phoenix Suns,20191207,Houston Rockets,115,Phoenix Suns,109,Yes
401160976,"UTAH 126, MEM 112",Utah Jazz,Memphis Grizzlies,20191207,Utah Jazz,126,Memphis Grizzlies,112,Yes
401160977,"BKN 105, DEN 102",Brooklyn Nets,Denver Nuggets,20191208,Brooklyn Nets,105,Denver Nuggets,102,Yes
401160978,"ATL 122, CHA 107",Charlotte Hornets,Atlanta Hawks,20191208,Atlanta Hawks,122,Charlotte Hornets,107,No
401160979,"MIA 110, CHI 105 (OT)",Miami Heat,Chicago Bulls,20191208,Miami Heat,110,Chicago Bulls,105,Yes
401160980,"PHI 110, TOR 104",Philadelphia 76ers,Toronto Raptors,20191208,Philadelphia 76ers,110,Toronto Raptors,104,Yes
401160981,"LAC 135, WSH 119",Washington Wizards,LA Clippers,20191208,LA Clippers,135,Washington Wizards,119,No
401160982,"SAC 110, DAL 106",Dallas Mavericks,Sacramento Kings,20191208,Sacramento Kings,110,Dallas Mavericks,106,No
401160983,"OKC 108, POR 96",Portland Trail Blazers,Oklahoma City Thunder,20191208,Oklahoma City Thunder,108,Portland Trail Blazers,96,No
401160984,"LAL 142, MIN 125",Los Angeles Lakers,Minnesota Timberwolves,20191208,Los Angeles Lakers,142,Minnesota Timberwolves,125,Yes
401160985,"LAC 110, IND 99",Indiana Pacers,LA Clippers,20191209,LA Clippers,110,Indiana Pacers,99,No
401160986,"BOS 110, CLE 88",Boston Celtics,Cleveland Cavaliers,20191209,Boston Celtics,110,Cleveland Cavaliers,88,Yes
401160987,"TOR 93, CHI 92",Chicago Bulls,Toronto Raptors,20191209,Toronto Raptors,93,Chicago Bulls,92,No
401160988,"SAC 119, HOU 118",Houston Rockets,Sacramento Kings,20191209,Sacramento Kings,119,Houston Rockets,118,No
401160989,"MIL 110, ORL 101",Milwaukee Bucks,Orlando Magic,20191209,Milwaukee Bucks,110,Orlando Magic,101,Yes
401160990,"DET 105, NO 103",New Orleans Pelicans,Detroit Pistons,20191209,Detroit Pistons,105,New Orleans Pelicans,103,No
401160991,"PHX 125, MIN 109",Phoenix Suns,Minnesota Timberwolves,20191209,Phoenix Suns,125,Minnesota Timberwolves,109,Yes
401160992,"OKC 104, UTAH 90",Utah Jazz,Oklahoma City Thunder,20191209,Oklahoma City Thunder,104,Utah Jazz,90,No
401160993,"MEM 110, GS 102",Golden State Warriors,Memphis Grizzlies,20191209,Memphis Grizzlies,110,Golden State Warriors,102,No
401160994,"CHA 114, WSH 107",Charlotte Hornets,Washington Wizards,20191210,Charlotte Hornets,114,Washington Wizards,107,Yes
401160995,"PHI 97, DEN 92",Philadelphia 76ers,Denver Nuggets,20191210,Philadelphia 76ers,97,Denver Nuggets,92,Yes
401160996,"MIA 135, ATL 121 (OT)",Miami Heat,Atlanta Hawks,20191210,Miami Heat,135,Atlanta Hawks,121,Yes
401160997,"POR 115, NY 87",Portland Trail Blazers,New York Knicks,20191210,Portland Trail Blazers,115,New York Knicks,87,Yes
401160998,"HOU 116, CLE 110",Cleveland Cavaliers,Houston Rockets,20191211,Houston Rockets,116,Cleveland Cavaliers,110,No
401160999,"IND 122, BOS 117",Indiana Pacers,Boston Celtics,20191211,Indiana Pacers,122,Boston Celtics,117,Yes
401161000,"LAL 96, ORL 87",Orlando Magic,Los Angeles Lakers,20191211,Los Angeles Lakers,96,Orlando Magic,87,No
401161001,"LAC 112, TOR 92",Toronto Raptors,LA Clippers,20191211,LA Clippers,112,Toronto Raptors,92,No
401161002,"CHA 113, BKN 108",Brooklyn Nets,Charlotte Hornets,20191211,Charlotte Hornets,113,Brooklyn Nets,108,No
401161003,"CHI 136, ATL 102",Chicago Bulls,Atlanta Hawks,20191211,Chicago Bulls,136,Atlanta Hawks,102,Yes
401161004,"UTAH 127, MIN 116",Minnesota Timberwolves,Utah Jazz,20191211,Utah Jazz,127,Minnesota Timberwolves,116,No
401161005,"MEM 115, PHX 108",Phoenix Suns,Memphis Grizzlies,20191211,Memphis Grizzlies,115,Phoenix Suns,108,No
401161006,"MIL 127, NO 112",Milwaukee Bucks,New Orleans Pelicans,20191211,Milwaukee Bucks,127,New Orleans Pelicans,112,Yes
